DATE;AMZN;DIS;BA;HLT;CCL
7/22/2019;1985,630005;140,001205;366,769043;92,807602;43,589745
7/23/2019;1994,48999;140,418716;366,425262;94,678886;44,652912
7/24/2019;2000,810059;140,448532;354,992554;94,867996;45,542103
7/25/2019;1973,819946;142,357101;341,890167;95,952942;45,058846
7/26/2019;1943,050049;143,788513;338,855194;96,759186;45,687084
7/29/2019;1912,449951;145,518158;334,150482;96,948303;45,7644
7/30/2019;1898,530029;144,066849;341,271362;96,858719;45,793396
7/31/2019;1866,780029;142,158295;335,10321;96,102249;45,648418
8/1/2019;1855,319946;141,005203;328,335938;94,808281;45,097507
8/2/2019;1823,23999;140,866043;333,512085;93,474495;44,420948
8/5/2019;1765,130005;137,476349;325,163452;90,926361;43,696064
8/6/2019;1787,829956;141,02507;326,528748;92,130745;43,551086
8/7/2019;1793,400024;134,056839;325,477783;92,966858;43,899029
8/8/2019;1832,890015;137,068787;332,420715;95,479202;44,894539
8/9/2019;1807,579956;137,695038;333,606689;95,289787;44,45961
8/12/2019;1784,920044;134,941528;329,050537;93,59494;44,024677
8/13/2019;1824,339966;136,194016;328,971466;94,970757;44,401615
8/14/2019;1762,959961;132,058807;316,676788;91,730629;43,212803
8/15/2019;1776,119995;132,615463;324,168243;91,331841;42,816536
8/16/2019;1792,569946;134,394806;326,589661;92,727585;43,425438
8/19/2019;1816,119995;134,484268;329,880707;93,176216;44,208313
8/20/2019;1801,380005;134,325226;327,874451;92,448433;43,831375
8/21/2019;1823,540039;134,951462;336,018188;91,341812;44,411282
8/22/2019;1804,660034;135,269562;350,269714;92,12941;44,059509
8/23/2019;1749,619995;130,885834;351,851044;90,803444;42,290874
8/26/2019;1768,869995;133,808319;354,845642;91,371719;42,486305
8/27/2019;1761,829956;133,689041;350,585999;90,853287;42,046589
8/28/2019;1764,25;135,736771;355,764771;91,630928;42,408134
8/29/2019;1786,400024;137,019073;358,502411;92,25901;42,994419
8/30/2019;1776,290039;136,442535;359,836639;92,089531;43,072594
9/3/2019;1789,839966;135,498199;350,279633;91,032745;42,671959
9/4/2019;1800,619995;137,068787;352,36496;92,019737;42,886932
9/5/2019;1840,719971;138,013123;356,090881;93,186188;44,079052
9/6/2019;1833,51001;138,718903;358,759369;93,455368;44,675114
9/9/2019;1831,349976;138,003189;354,588654;92,249039;46,521919
9/10/2019;1820,550049;134,981293;365,173523;93,29586;48,525066
9/11/2019;1822,98999;135,378906;378,466431;94,890999;48,573925
9/12/2019;1843,550049;136,681107;371,241821;94,482239;48,485981
9/13/2019;1839,339966;137,198013;375,323578;95,758362;49,394722
9/16/2019;1807,839966;134,991241;374,424194;93,375618;47,801975
9/17/2019;1822,550049;135,498199;379,7117;94,571968;48,241692
9/18/2019;1817,459961;135,985275;381,895905;95,060478;47,723808
9/19/2019;1821,5;132,506119;379,948914;95,489174;47,274319
9/20/2019;1794,160034;131,482254;374,957916;94,930878;47,117977
9/23/2019;1785,300049;131,671127;372,625458;93,963814;46,609863
9/24/2019;1741,609985;131,184036;377,191498;91,939987;46,531685
9/25/2019;1768,329956;132,297363;381,688354;92,488312;46,961636
9/26/2019;1739,839966;130,48822;382,3703;91,730629;42,945564
9/27/2019;1725,449951;129,18602;378,38736;91,172318;42,584019
9/30/2019;1735,910034;129,543869;376,025269;92,827278;42,711044
10/1/2019;1735,650024;128,778458;370,559875;91,870201;41,518932
10/2/2019;1713,22998;128,370895;363,06842;90,663872;40,492924
10/3/2019;1724,420044;127,386787;367,723419;91,710686;40,062981
10/4/2019;1739,650024;129,494171;371,311035;93,066551;40,199783
10/7/2019;1732,660034;130,120407;372,141205;90,723686;39,975037
10/8/2019;1705,51001;127,704887;369,729706;90,424591;39,212864
10/9/2019;1721,98999;128,559769;370,579651;91,222168;39,603725
10/10/2019;1720,26001;128,569702;366,665924;91,272018;40,014126
10/11/2019;1731,920044;129,245667;370,540131;93,146309;40,600414
10/14/2019;1736,430054;128,927551;368,820435;91,252075;41,079216
10/15/2019;1767,380005;128,987198;366,626373;91,381691;41,518932
10/16/2019;1777,430054;130,080658;368,079224;91,920044;41,421215
10/17/2019;1787,47998;131,58165;364,748596;91,920044;41,47007
10/18/2019;1757,51001;130,110474;339,981354;90,87323;41,812077
10/21/2019;1785,660034;129,484222;327,192474;92,109467;42,134533
10/22/2019;1765,72998;131,611481;333,06311;90,454506;41,577557
10/23/2019;1762,170044;130,349045;336,522217;95,479202;42,994419
10/24/2019;1780,780029;129,484222;340,524902;96,615746;42,896709
10/25/2019;1761,329956;130,120407;335,860046;97,393379;43,551392
10/28/2019;1777,079956;129,752625;336,897766;96,894897;43,170307
10/29/2019;1762,709961;128,708862;344,853729;97,014526;43,150761
10/30/2019;1779,98999;128,828171;342,017273;97,024498;42,222473
10/31/2019;1776,660034;129,146255;335,939117;96,665588;41,909786
11/1/2019;1791,439941;131,959396;341,15744;96,017563;41,968418
11/4/2019;1804,660034;132,128387;346,988495;97,692459;43,199619
11/5/2019;1801,709961;130,66713;354,104401;99,845901;43,834766
11/6/2019;1795,77002;130,48822;350,052307;99,26767;43,355961
11/7/2019;1788,199951;132,168152;355,196686;98,778419;44,020424
11/8/2019;1785,880005;137,138382;348,924011;98,938171;44,020424
11/11/2019;1771,650024;135,925644;364,789612;97,979645;43,658882
11/12/2019;1778;137,754684;360,733734;97,939705;43,463451
11/13/2019;1753,109985;147,83429;360,355988;97,610214;43,053051
11/14/2019;1754,599976;146,273636;365,266785;98,69854;43,424366
11/15/2019;1739,48999;143,808411;369,481689;99,537254;43,824993
11/18/2019;1752,530029;146,77066;367,274811;100,016518;43,678421
11/19/2019;1752,790039;147,496323;364,829376;100,056458;43,473221
11/20/2019;1745,530029;146,054947;368,716248;99,107918;42,671959
11/21/2019;1734,709961;146,025116;364,272675;98,928192;42,523693
11/22/2019;1745,719971;147,406845;369,143707;101,064911;43,176079
11/25/2019;1773,839966;148,798508;370,923126;102,932045;43,986618
11/26/2019;1796,939941;150,736893;371,300873;105,15863;44,164543
11/27/2019;1818,51001;150,57785;365,823456;106,207024;44,698315
11/29/2019;1800,800049;150,677261;364,014221;104,839119;44,559929
12/2/2019;1781,599976;149,722961;353,079285;104,5895;43,976734
12/3/2019;1769,959961;147,695129;349,99762;103,790726;43,037693
12/4/2019;1760,689941;147,396912;346,776764;104,020378;43,373772
12/5/2019;1740,47998;146,561905;343,635468;104,74926;43,690079
12/6/2019;1751,599976;146,780609;351,995728;105,308403;44,253506
12/9/2019;1749,51001;145,339249;349,132751;104,5895;44,88612
12/10/2019;1739,209961;145,229889;345,842346;104,539574;44,797157
12/11/2019;1748,719971;146,711014;347,929932;105,53804;45,261738
12/12/2019;1760,329956;146,880005;344,241882;106,356789;46,358932
12/13/2019;1760,939941;146,380005;339,6492;107,035744;46,902588
12/16/2019;1769,209961;148,460007;325,065948;108,313789;46,447895
12/17/2019;1790,660034;147,729996;325,065948;108,633301;46,655472
12/18/2019;1784,030029;146,259995;328,724182;109,082611;46,042625
12/19/2019;1792,280029;146,149994;331,527496;110,170937;46,111816
12/20/2019;1786,5;146,880005;326,060028;111,249283;49,630745
12/23/2019;1793;144,679993;335,553558;111,109497;50,668629
12/24/2019;1789,209961;145,289993;331,030457;111,199364;50,352322
12/26/2019;1868,77002;145,699997;327,968689;111,768486;50,737823
12/27/2019;1869,800049;145,75;328,187408;112,217796;50,737823
12/30/2019;1846,890015;143,770004;324,469513;111,199364;50,4314
12/31/2019;1847,839966;144,630005;323,833313;110,740067;50,243595
1/2/2020;1898,01001;148,199997;331,348572;111,279236;50,718056
1/3/2020;1874,969971;146,5;330,791901;109,821472;49,314434
1/6/2020;1902,880005;145,649994;331,766083;109,252342;47,821857
1/7/2020;1906,859985;145,699997;335,285156;108,124077;47,970123
1/8/2020;1891,969971;145,399994;329,410095;109,042671;48,197472
1/9/2020;1901,050049;144,830002;334,350708;108,922852;48,632397
1/10/2020;1883,160034;144,619995;327,968689;108,433601;48,286434
1/13/2020;1891,300049;143,880005;328,266907;109,122543;48,79055
1/14/2020;1869,439941;145,199997;330,384308;108,922852;49,630745
1/15/2020;1862,02002;144,320007;327,849396;109,462021;49,858089
1/16/2020;1877,939941;145,119995;330,036377;111,429008;50,757591
1/17/2020;1864,719971;144,330002;322,232819;113,745453;51,30125
1/21/2020;1892;143,559998;311,516571;110,450508;50,105206
1/22/2020;1887,459961;144,009995;307,172424;110,680153;49,304554
1/23/2020;1884,579956;142,199997;315,910431;110,789986;48,879513
1/24/2020;1861,640015;140,080002;321,139313;108,323769;46,971779
1/27/2020;1828,339966;135,899994;314,727478;104,779213;44,747734
1/28/2020;1853,25;138,369995;314,687714;107,69474;45,963547
1/29/2020;1858;136,059998;320,115387;109,841446;45,963547
1/30/2020;1870,680054;137,809998;321,387817;108,902885;44,233734
1/31/2020;2008,719971;138,309998;316,387573;107,634834;43,027809
2/3/2020;2004,199951;141,320007;314,131012;107,684753;42,256809
2/4/2020;2049,669922;144,729996;316,05954;110,77002;43,057465
2/5/2020;2039,869995;141,369995;327,600861;113,086464;43,630772
2/6/2020;2050,22998;142,699997;339,410614;112,527321;43,274925
2/7/2020;2079,280029;141,020004;334,758301;110,670166;41,713154
2/10/2020;2133,909912;142,589996;342,63147;111,199364;41,297997
2/11/2020;2150,800049;141,009995;342,382935;112,766953;42,454502
2/12/2020;2160;141,850006;345,39502;113,525787;43,551697
2/13/2020;2149,870117;140,899994;342,820007;112,786919;42,701618
2/14/2020;2134,870117;139,539993;340,48999;113,056511;42,108536
2/18/2020;2155,669922;139,139999;338,880005;111,758499;42,424847
2/19/2020;2170,219971;141,300003;338,299988;112,497368;42,84
2/20/2020;2153,100098;140,369995;336,279999;111,828392;42,5
2/21/2020;2095,969971;138,970001;330,380005;109,402115;41,689999
2/24/2020;2009,290039;133,009995;317,899994;103,860619;37,759998
2/25/2020;1972,73999;128,190002;304,140015;98,728493;35,84
2/26/2020;1979,589966;123,360001;305,589996;97,75;33,139999
2/27/2020;1884,300049;118,040001;287,76001;95,830002;31,85
2/28/2020;1883,75;117,650002;275,109985;97,199997;33,459999
3/2/2020;1953,949951;119,980003;289,269989;96,459999;33,060001
3/3/2020;1908,98999;116,449997;280,619995;93,330002;31,83
3/4/2020;1975,829956;119,18;283,119995;98,389999;32,459999
3/5/2020;1924,030029;113,980003;260,369995;91,5;27,870001
3/6/2020;1901,089966;115,269997;262,329987;90,449997;27,15
3/9/2020;1800,609985;104,349998;227,169998;86,18;21,74
3/10/2020;1891,819946;111,459999;231,009995;90,32;24,02
3/11/2020;1820,859985;105,510002;189,080002;81,089996;21,75
3/12/2020;1676,609985;91,809998;154,839996;76,720001;14,97
3/13/2020;1785;102,519997;170,199997;78,629997;17,58
3/16/2020;1689,150024;95,010002;129,610001;69,540001;14,57
3/17/2020;1807,839966;93,529999;124,139999;64,830002;12,71
3/18/2020;1830;88,800003;101,889999;56,68;9,3
3/19/2020;1880,930054;94,93;97,709999;58,029999;10
3/20/2020;1846,089966;85,980003;95,010002;61,599998;12
3/23/2020;1902,829956;85,760002;105,620003;63,330002;12
3/24/2020;1940,099976;98,120003;127,68;69,389999;13,68
3/25/2020;1885,839966;100,730003;158,729996;72,25;15,55
3/26/2020;1955,48999;105,360001;180,550003;73,199997;17,82
3/27/2020;1900,099976;96,400002;162;69,150002;14,41
3/30/2020;1963,949951;99,800003;152,279999;68,68;12,8
3/31/2020;1949,719971;96,599998;149,139999;68,239998;13,17
4/1/2020;1907,699951;94,919998;130,699997;63,040001;8,8
4/2/2020;1918,829956;96,970001;123,269997;57,860001;7,97
4/3/2020;1906,589966;93,879997;124,519997;55,939999;8,49
4/6/2020;1997,589966;99,580002;148,770004;63,799999;10,21
4/7/2020;2011,599976;101,239998;141,580002;65,830002;11,3
4/8/2020;2043;101,07;146,869995;70,089996;11,99
4/9/2020;2042,76001;104,5;151,839996;68,449997;12,42
4/13/2020;2168,870117;103,5;147,330002;66,639999;11,5
4/14/2020;2283,320068;106,029999;141;70,010002;12,51
4/15/2020;2307,679932;103,370003;145,979996;69,870003;12,38
4/16/2020;2408,189941;102,019997;134,240005;70,150002;11,85
4/17/2020;2375;106,629997;154;75,620003;12,56
4/20/2020;2393,610107;102,260002;143,610001;72,279999;12,22
4/21/2020;2328,120117;100,540001;136,330002;71,349998;11,84
4/22/2020;2363,48999;100,989998;134,970001;70,790001;11,64
4/23/2020;2399,449951;101;137,740005;71,940002;12,17
4/24/2020;2410,219971;101,190002;128,979996;71,370003;11,91
4/27/2020;2376;106,059998;128,679993;75,190002;12,98
4/28/2020;2314,080078;106,209999;131,300003;75,75;14,46
4/29/2020;2372,709961;112,25;139;79,279999;16,690001
4/30/2020;2474;108,150002;141,020004;75,709999;15,9
5/1/2020;2286,040039;105,5;133,369995;72,029999;13,93
5/4/2020;2315,98999;103,18;131,460007;71,410004;14,34
5/5/2020;2317,800049;101,059998;125,400002;71,739998;13,09
5/6/2020;2351,26001;100,879997;121,860001;70,790001;12,82
5/7/2020;2367,610107;105,57;128,649994;71,900002;13,53
5/8/2020;2379,610107;109,160004;133,440002;72,190002;14,21
5/11/2020;2409;107,769997;128,910004;68,300003;13,85
5/12/2020;2356,949951;104,559998;125,220001;67;13,19
5/13/2020;2367,919922;102,919998;121,5;64,849998;12,26
5/14/2020;2388,850098;105,910004;122,519997;68,169998;12,27
5/15/2020;2409,780029;109,050003;120;68,540001;12,78
5/18/2020;2426,26001;116,849998;135,440002;73,07;14,72
5/19/2020;2449,330078;114,370003;130,440002;75,290001;14,11
5/20/2020;2497,939941;119,919998;133,320007;77,720001;14,15
5/21/2020;2446,73999;117,830002;139;77,660004;14,6
5/22/2020;2436,879883;118,019997;137,529999;78,389999;14,46
5/26/2020;2421,860107;120,949997;144,729996;81,690002;16,280001
5/27/2020;2410,389893;121,529999;149,520004;83,150002;17,24
5/28/2020;2401,100098;116,75;149,820007;80,620003;15,93
5/29/2020;2442,370117;117,300003;145,850006;79,309998;15,74
6/1/2020;2471,040039;118,769997;151,389999;81,910004;16,799999
6/2/2020;2472,409912;118,75;153,309998;83,599998;16,870001
6/3/2020;2478,399902;122,18;173,160004;86,110001;17,25
6/4/2020;2460,600098;123,690002;184,300003;86,339996;18,48
6/5/2020;2483;124,82;205,429993;87,199997;21,51
6/8/2020;2524,060059;127,279999;230,5;89,699997;24,91
6/9/2020;2600,860107;123,889999;216,740005;86,129997;23,040001
6/10/2020;2647,449951;122,18;203,410004;82,830002;20,59
6/11/2020;2557,959961;112,639999;170;77,589996;17,440001
6/12/2020;2545,02002;115,489998;189,509995;77,449997;19,98
6/15/2020;2572,679932;117,080002;190,940002;77,480003;19,440001
6/16/2020;2615,27002;118,440002;197,770004;78,25;20,42
6/17/2020;2640,97998;117,650002;192,539993;76,419998;19,09
6/18/2020;2653,97998;118,370003;192,289993;78,160004;18,82
6/19/2020;2675,01001;114,349998;187,020004;76,169998;17,83
6/22/2020;2713,820068;115,919998;188,520004;76,080002;17,23
6/23/2020;2764,409912;116,589996;187,880005;75,68;18
6/24/2020;2734,399902;112,07;176,690002;73,190002;16
6/25/2020;2754,580078;111,360001;174,880005;72,510002;16
6/26/2020;2692,870117;109,099998;170,009995;71,160004;15,78
6/29/2020;2680,379883;111,519997;194,490005;73,919998;16,780001
6/30/2020;2758,820068;111,510002;183,300003;73,449997;16,42
7/1/2020;2878,699951;113,010002;180,320007;74,440002;16,360001
7/2/2020;2890,300049;112,18;180,809998;74,519997;15,88
7/6/2020;3057,040039;114,43;187,910004;76,239998;15,61
7/7/2020;3000,120117;113,629997;178,880005;74,169998;14,57
7/8/2020;3081,110107;116,660004;180,080002;75,089996;15,32
7/9/2020;3182,629883;116,809998;173,279999;74,129997;14,58
7/10/2020;3200;119,339996;178,440002;75,239998;16,16
7/13/2020;3104;116,220001;175,649994;73,580002;15,28
7/14/2020;3084;118,660004;179,960007;73,510002;15,04
7/15/2020;3008,870117;120,900002;187,940002;80,919998;17,48
7/16/2020;2999,899902;119,43;178,699997;80,889999;15,78
7/17/2020;2961,969971;118,650002;175,660004;79,900002;15,47
7/20/2020;3196,840088;117,790001;174,419998;78,169998;15
7/21/2020;3138,290039;118,620003;178,630005;80,120003;15,19
7/22/2020;3099,909912;119,029999;179,789993;79,620003;15,14
7/23/2020;2986,550049;118,120003;176,449997;78,860001;14,8
7/24/2020;3008,909912;117,610001;173,759995;77,43;14,8
7/27/2020;3055,209961;116,309998;170,210007;77,339996;13,75
7/28/2020;3000,330078;116,18;170,839996;76,669998;14,33
7/29/2020;3033,530029;115,610001;166,009995;77,389999;14,65
7/30/2020;3051,879883;115,660004;161,949997;76,139999;14,34
7/31/2020;3164,679932;116,940002;158;75,050003;13,88
8/3/2020;3111,889893;116,349998;162,270004;74,739998;13,07
8/4/2020;3138,830078;117,290001;165,070007;78,32;13,74
8/5/2020;3205,030029;127,610001;174,279999;80;14,02
8/6/2020;3225;130,820007;172,199997;82,699997;13,78
8/7/2020;3167,459961;129,929993;170,020004;83,699997;14,22
8/10/2020;3148,159912;128,789993;179,410004;86,199997;15,44
8/11/2020;3080,669922;130,490005;180,130005;87,019997;15,82
8/12/2020;3162,23999;131,789993;175,440002;85,889999;15,19
8/13/2020;3161,02002;130,960007;174,729996;85,5;15,22
8/14/2020;3148,02002;130,529999;178,080002;86;15,47
8/17/2020;3182,409912;129,369995;172,009995;84,980003;14,68
8/18/2020;3312,48999;128,919998;170,229996;84,07;14,41
8/19/2020;3260,47998;127,769997;169,270004;84,489998;14,6
8/20/2020;3297,370117;128,119995;169,580002;85,099998;14,54
8/21/2020;3284,719971;127,440002;167,5;87,349998;14,65
8/24/2020;3307,459961;130,690002;178,270004;88,400002;16,139999
8/25/2020;3346,48999;129,789993;174,729996;88,440002;15,89
8/26/2020;3441,850098;132,179993;171,899994;86,800003;15,28
8/27/2020;3400;133,729996;174,199997;88,800003;16,120001
8/28/2020;3401,800049;135,539993;175,800003;91,730003;17,209999
8/31/2020;3450,959961;131,869995;171,820007;90,360001;16,48
9/1/2020;3499,120117;133,550003;172,100006;91,709999;16,51
9/2/2020;3531,449951;135,389999;174,779999;91,339996;16,709999
9/3/2020;3368;133,240005;168,770004;91,300003;17,58
9/4/2020;3294,620117;131,990005;171,050003;90,940002;18,530001
9/8/2020;3149,840088;134,199997;161,080002;91,900002;18,290001
9/9/2020;3268,610107;133,360001;160,779999;90,389999;17,66
9/10/2020;3175,110107;133,220001;157,690002;89,360001;17,879999
9/11/2020;3116,219971;131,75;160,229996;87,370003;17,690001
9/14/2020;3102,969971;131,25;165,350006;92,309998;17,85
9/15/2020;3156,129883;131,240005;163,490005;91,940002;15,93
9/16/2020;3078,100098;132,089996;167,460007;94,029999;16,459999
9/17/2020;3008,72998;130,220001;167,529999;91,169998;16,24
9/18/2020;2954,909912;128,630005;161,139999;89,639999;15,31
9/21/2020;2960,469971;125,410004;156,350006;85,480003;14,29
9/22/2020;3128,98999;127,209999;156,800003;85,239998;14,41
9/23/2020;2999,860107;123,279999;151,179993;83,860001;14,13
9/24/2020;3019,790039;122,489998;146,050003;83,07;13,74
9/25/2020;3095,129883;124;156,029999;85,93;15,07
9/28/2020;3174,050049;125,989998;166,080002;89,059998;15,31
9/29/2020;3144,879883;125,400002;163,600006;86,599998;15,07
9/30/2020;3148,72998;124,080002;165,259995;85,32;15,18
10/1/2020;3221,26001;123,309998;167,860001;87,220001;15,03
10/2/2020;3125;122,550003;168,080002;87,959999;15,16
10/5/2020;3199,199951;123,370003;171,199997;89,300003;14,96
10/6/2020;3099,959961;120,93;159,539993;89,599998;15,19
10/7/2020;3195,689941;122,910004;164,610001;91,720001;15,99
10/8/2020;3190,550049;123,089996;168;92,540001;15,61
10/9/2020;3286,649902;124,980003;167,330002;91,370003;15,69
10/12/2020;3442,929932;124,970001;167,350006;91,349998;15,21
10/13/2020;3443,629883;128,960007;162,139999;88,639999;14,03
10/14/2020;3363,709961;126,589996;163,240005;88,300003;13,97
10/15/2020;3338,649902;127,360001;164,240005;88,68;14,02
10/16/2020;3272,709961;126,809998;167,350006;89,5;14,08
10/19/2020;3207,209961;124,230003;167,110001;87,550003;14,15
10/20/2020;3217,01001;124,949997;167,240005;89,57;14,61
10/21/2020;3184,939941;126,629997;163,860001;88,970001;14,48
10/22/2020;3176,399902;127,559998;169,070007;94,389999;15,19
10/23/2020;3204,399902;128,350006;167,360001;94,610001;15,36
10/26/2020;3207,040039;124,059998;160,830002;90,379997;14,03
10/27/2020;3286,330078;123,309998;155,240005;87,669998;13,76
10/28/2020;3162,780029;118,470001;148,139999;84,019997;12,3
10/29/2020;3211,01001;121,540001;148,289993;86,510002;12,98
10/30/2020;3036,149902;121,25;144,389999;87,809998;13,71
11/2/2020;3004,47998;120,129997;148,600006;88;13,55
11/3/2020;3048,409912;124,019997;153,649994;90,650002;13,71
11/4/2020;3241,159912;125,07;151,630005;93,089996;13,34
11/5/2020;3322;126,959999;157,089996;94,080002;14,18
11/6/2020;3311,370117;127,459999;157,740005;92,839996;13,82
11/9/2020;3143,73999;142,589996;179,360001;104,190002;19,25
11/10/2020;3035,02002;142,110001;188,690002;104,239998;16,73
11/11/2020;3137,389893;137,820007;182,149994;103,75;16,209999
11/12/2020;3110,280029;135,520004;176,720001;102,050003;14,93
11/13/2020;3128,810059;138,360001;187,110001;105,800003;16,01
11/16/2020;3131,060059;144,669998;202,399994;106,580002;17,57
11/17/2020;3135,659912;144,5;210,050003;103,339996;18,049999
11/18/2020;3105,459961;143,899994;203,300003;103,349998;17,59
11/19/2020;3117,02002;141,720001;205,669998;102,800003;18,190001
11/20/2020;3099,399902;141,070007;199,619995;101,760002;17,370001
11/23/2020;3098,389893;145,979996;211,529999;105,050003;18,18
11/24/2020;3118,060059;151,490005;218,490005;108,940002;20,23
11/25/2020;3185,070068;149,089996;217,610001;106,300003;20,65
11/27/2020;3195,340088;147,130005;216,5;104,410004;21,58
11/30/2020;3168,040039;148,009995;210,710007;103,629997;19,98
12/1/2020;3220,080078;149,440002;213,009995;104,839996;20,15
12/2/2020;3203,530029;153,610001;223,850006;106,75;21,16
12/3/2020;3186,72998;153,240005;237,199997;109,160004;22,879999
12/4/2020;3162,580078;154,139999;232,710007;110,849998;23,450001
12/7/2020;3158;153,679993;238,169998;109,830002;23,200001
12/8/2020;3177,290039;153,720001;236,570007;109,050003;23,57
12/9/2020;3104,199951;154,429993;232,059998;106,699997;22,690001
12/10/2020;3101,48999;154,690002;234,429993;107,360001;22,32
12/11/2020;3116,419922;175,720001;230,330002;104,739998;21,32
12/14/2020;3156,969971;169,300003;228,619995;103,040001;20,93
12/15/2020;3165,120117;173,940002;229,5;104,970001;21,530001
12/16/2020;3240,959961;173,119995;225,869995;104,410004;21,76
12/17/2020;3236,080078;173,550003;221,240005;104,699997;21,629999
12/18/2020;3201,649902;172,889999;219,75;104,610001;21,459999
12/21/2020;3206,179932;170,690002;219,309998;103,989998;21,059999
12/22/2020;3206,52002;170,449997;218,779999;102,949997;19,809999
12/23/2020;3185,27002;173,550003;219,690002;106,510002;20,940001
12/24/2020;3172,689941;173,729996;217,149994;106,889999;20,84
12/28/2020;3283,959961;178,860001;216,089996;107,379997;21,709999
12/29/2020;3322;177,300003;216,25;107,949997;21,43
12/30/2020;3285,850098;181,169998;216,669998;110,18;21,790001
12/31/2020;3256,929932;181,179993;214,059998;111,260002;21,66
1/4/2021;3186,629883;177,679993;202,720001;107,459999;20,379999
1/5/2021;3218,51001;178,440002;211,630005;107,949997;20,6
1/6/2021;3138,379883;179,119995;211,029999;110,769997;20,4
1/7/2021;3162,159912;178,580002;212,710007;113,290001;20,74
1/8/2021;3182,699951;178,690002;209,899994;114,160004;20,469999
1/11/2021;3114,209961;179,089996;206,789993;113,18;20,139999
1/12/2021;3120,830078;175,990005;208,410004;112,330002;20,129999
1/13/2021;3165,889893;176,119995;207,210007;111,870003;20,1
1/14/2021;3127,469971;173,429993;209,910004;112,110001;20,92
1/15/2021;3104,25;171,440002;204,320007;108,410004;20,790001
1/19/2021;3120,76001;172,259995;210,710007;107,93;20,870001
1/20/2021;3263,379883;173,639999;211,449997;107,699997;20,780001
1/21/2021;3306,98999;171,279999;207,410004;108,82;20,74
1/22/2021;3292,22998;172,779999;205,839996;104,959999;20,219999
1/25/2021;3294;171,889999;203,360001;105,120003;19,219999
1/26/2021;3326,129883;169,559998;202,059998;104,669998;18,719999
1/27/2021;3232,580078;163,029999;194,029999;98,669998;18,98
1/28/2021;3237,620117;171,880005;197,229996;104;19,74
1/29/2021;3206,199951;168,169998;194,190002;101,389999;18,67
2/1/2021;3342,879883;170,970001;195,839996;101,919998;18,799999
2/2/2021;3380;176,960007;200,940002;105,790001;19,450001
2/3/2021;3312,530029;176,429993;207,389999;106,599998;20,440001
2/4/2021;3331;180,229996;210,639999;110,519997;21,049999
2/5/2021;3352,149902;181,160004;207,929993;111,669998;21,309999
2/8/2021;3322,939941;190;211,949997;112,32;21,610001
2/9/2021;3305;188,210007;215,119995;110,349998;21,049999
2/10/2021;3286,580078;189,630005;211,919998;109,339996;20,93
2/11/2021;3262,129883;190,910004;210,660004;109,5;20,719999
2/12/2021;3277,709961;187,669998;210,979996;112,139999;20,6
2/16/2021;3268,949951;186,350006;217,179993;113,610001;22,469999
2/17/2021;3308,639893;186,440002;215,520004;111,43;23,200001
2/18/2021;3328,22998;183;208,479996;114,120003;22,889999
